"","Date","Temperature","Celsius"
"21162",2011-04-29,"WTMP",NA
"21163",2011-04-30,"WTMP",NA
"21164",2011-05-01,"WTMP",NA
"21165",2011-05-02,"WTMP",NA
"21166",2011-05-03,"WTMP",NA
"21167",2011-05-04,"WTMP",NA
"21168",2011-05-05,"WTMP",NA
"21169",2011-05-06,"WTMP",NA
"21170",2011-05-07,"WTMP",NA
"21171",2011-05-08,"WTMP",NA
"21172",2011-05-09,"WTMP",NA
"21173",2011-05-10,"WTMP",NA
"21174",2011-05-11,"WTMP",NA
"21175",2011-05-12,"WTMP",NA
"21176",2011-05-13,"WTMP",NA
"21177",2011-05-14,"WTMP",NA
"21178",2011-05-15,"WTMP",NA
"21179",2011-05-16,"WTMP",NA
"21180",2011-05-17,"WTMP",NA
"21181",2011-05-18,"WTMP",NA
"21182",2011-05-19,"WTMP",NA
"21183",2011-05-20,"WTMP",NA
"21184",2011-05-21,"WTMP",NA
"21185",2011-05-22,"WTMP",NA
"21186",2011-05-23,"WTMP",NA
"21187",2011-05-24,"WTMP",NA
"21188",2011-05-25,"WTMP",NA
"21189",2011-05-26,"WTMP",NA
"21190",2011-05-27,"WTMP",NA
"21191",2011-05-28,"WTMP",NA
"21192",2011-05-29,"WTMP",NA
"21193",2011-05-30,"WTMP",NA
"21194",2011-05-31,"WTMP",NA
"21195",2011-06-01,"WTMP",NA
"21196",2011-06-02,"WTMP",NA
"21197",2011-06-03,"WTMP",NA
"21198",2011-06-04,"WTMP",NA
"21199",2011-06-05,"WTMP",NA
"21200",2011-06-06,"WTMP",NA
"21201",2011-06-07,"WTMP",NA
"21202",2011-06-08,"WTMP",NA
"21203",2011-06-09,"WTMP",NA
"21204",2011-06-10,"WTMP",NA
"21205",2011-06-11,"WTMP",NA
"21206",2011-06-12,"WTMP",NA
"21207",2011-06-13,"WTMP",NA
"21208",2011-06-14,"WTMP",NA
"21209",2011-06-15,"WTMP",NA
"21210",2011-06-16,"WTMP",NA
"21211",2011-06-17,"WTMP",NA
"21212",2011-06-18,"WTMP",NA
"21213",2011-06-19,"WTMP",NA
"21214",2011-06-20,"WTMP",NA
"21215",2011-06-21,"WTMP",NA
"21216",2011-06-22,"WTMP",NA
"21217",2011-06-23,"WTMP",NA
"21218",2011-06-24,"WTMP",NA
"21219",2011-06-25,"WTMP",NA
"21220",2011-06-26,"WTMP",NA
"21221",2011-06-27,"WTMP",NA
"21222",2011-06-28,"WTMP",NA
"21223",2011-06-29,"WTMP",NA
"21224",2011-06-30,"WTMP",NA
"21225",2011-07-01,"WTMP",NA
"21226",2011-07-02,"WTMP",NA
"21227",2011-07-03,"WTMP",NA
"21228",2011-07-04,"WTMP",NA
"21229",2011-07-05,"WTMP",NA
"21230",2011-07-06,"WTMP",NA
"21231",2011-07-07,"WTMP",NA
"21232",2011-07-08,"WTMP",NA
"21233",2011-07-09,"WTMP",NA
"21234",2011-07-10,"WTMP",NA
"21235",2011-07-11,"WTMP",NA
"21236",2011-07-12,"WTMP",NA
"21237",2011-07-13,"WTMP",NA
"21238",2011-07-14,"WTMP",NA
"21239",2011-07-15,"WTMP",NA
"21240",2011-07-16,"WTMP",NA
"21241",2011-07-17,"WTMP",NA
"21242",2011-07-18,"WTMP",NA
"21243",2011-07-19,"WTMP",NA
"21244",2011-07-20,"WTMP",NA
"21245",2011-07-21,"WTMP",NA
"21246",2011-07-22,"WTMP",NA
"21247",2011-07-23,"WTMP",NA
"21248",2011-07-24,"WTMP",NA
"21249",2011-07-25,"WTMP",NA
"21250",2011-07-26,"WTMP",NA
"21251",2011-07-27,"WTMP",NA
"21252",2011-07-28,"WTMP",NA
"21253",2011-07-29,"WTMP",NA
"21254",2011-07-30,"WTMP",NA
"21255",2011-07-31,"WTMP",NA
"21256",2011-08-01,"WTMP",NA
"21257",2011-08-02,"WTMP",NA
"21258",2011-08-03,"WTMP",NA
"21259",2011-08-04,"WTMP",NA
"21260",2011-08-05,"WTMP",NA
"21261",2011-08-06,"WTMP",NA
"21262",2011-08-07,"WTMP",NA
"21263",2011-08-08,"WTMP",NA
"21264",2011-08-09,"WTMP",NA
"21265",2011-08-10,"WTMP",NA
"21266",2011-08-11,"WTMP",NA
"21267",2011-08-12,"WTMP",NA
"21268",2011-08-13,"WTMP",NA
"21269",2011-08-14,"WTMP",NA
"21270",2011-08-15,"WTMP",NA
"21271",2011-08-16,"WTMP",NA
"21272",2011-08-17,"WTMP",NA
"21273",2011-08-18,"WTMP",NA
"21274",2011-08-19,"WTMP",NA
"21275",2011-08-20,"WTMP",NA
"21276",2011-08-21,"WTMP",NA
"21277",2011-08-22,"WTMP",NA
"21278",2011-08-23,"WTMP",NA
"21279",2011-08-24,"WTMP",NA
"21280",2011-08-25,"WTMP",NA
"21281",2011-08-26,"WTMP",NA
"21282",2011-08-27,"WTMP",NA
"21283",2011-08-28,"WTMP",NA
"21284",2011-08-29,"WTMP",NA
"21285",2011-08-30,"WTMP",NA
"21286",2011-08-31,"WTMP",NA
"21287",2011-09-01,"WTMP",NA
"21288",2011-09-02,"WTMP",NA
"21289",2011-09-03,"WTMP",NA
"21290",2011-09-04,"WTMP",NA
"21291",2011-09-05,"WTMP",NA
"21292",2011-09-06,"WTMP",NA
"21293",2011-09-07,"WTMP",NA
"21294",2011-09-08,"WTMP",NA
"21295",2011-09-09,"WTMP",NA
"21296",2011-09-10,"WTMP",NA
"21297",2011-09-11,"WTMP",NA
"21298",2011-09-12,"WTMP",NA
"21299",2011-09-13,"WTMP",NA
"21300",2011-09-14,"WTMP",NA
"21301",2011-09-15,"WTMP",NA
"21302",2011-09-16,"WTMP",NA
"21303",2011-09-17,"WTMP",NA
"21304",2011-09-18,"WTMP",NA
"21305",2011-09-19,"WTMP",NA
"21306",2011-09-20,"WTMP",NA
"21307",2011-09-21,"WTMP",NA
"21308",2011-09-22,"WTMP",NA
"21309",2011-09-23,"WTMP",NA
"21310",2011-09-24,"WTMP",NA
"21311",2011-09-25,"WTMP",NA
"21312",2011-09-26,"WTMP",NA
"21313",2011-09-27,"WTMP",NA
"21314",2011-09-28,"WTMP",NA
"21315",2011-09-29,"WTMP",NA
"21316",2011-09-30,"WTMP",NA
"21317",2011-10-01,"WTMP",NA
"21318",2011-10-02,"WTMP",NA
"21319",2011-10-03,"WTMP",NA
"21320",2011-10-04,"WTMP",NA
"21321",2011-10-05,"WTMP",NA
"21322",2011-10-06,"WTMP",NA
"21323",2011-10-07,"WTMP",NA
"21324",2011-10-08,"WTMP",NA
"21325",2011-10-09,"WTMP",NA
"21326",2011-10-10,"WTMP",NA
"21327",2011-10-11,"WTMP",NA
"21328",2011-10-12,"WTMP",NA
"21329",2011-10-13,"WTMP",NA
"21330",2011-10-14,"WTMP",NA
"21331",2011-10-15,"WTMP",NA
"21332",2011-10-16,"WTMP",NA
"21333",2011-10-17,"WTMP",NA
"21334",2011-10-18,"WTMP",NA
"21335",2011-10-19,"WTMP",NA
"21336",2011-10-20,"WTMP",NA
"21337",2011-10-21,"WTMP",NA
"21338",2011-10-22,"WTMP",NA
"21339",2011-10-23,"WTMP",NA
"21340",2011-10-24,"WTMP",NA
"21341",2011-10-25,"WTMP",NA
"21342",2011-10-26,"WTMP",NA
"21343",2011-10-27,"WTMP",NA
"21344",2011-10-28,"WTMP",NA
"21345",2011-10-29,"WTMP",NA
"21346",2011-10-30,"WTMP",NA
"21347",2011-10-31,"WTMP",NA
"21348",2011-11-01,"WTMP",NA
"21349",2011-11-02,"WTMP",NA
"21350",2011-11-03,"WTMP",NA
"21351",2011-11-04,"WTMP",NA
"21352",2011-11-05,"WTMP",NA
"21353",2011-11-06,"WTMP",NA
"21354",2011-11-07,"WTMP",NA
"21355",2011-11-08,"WTMP",NA
"21356",2011-11-09,"WTMP",NA
"21357",2011-11-10,"WTMP",NA
"21358",2011-11-11,"WTMP",NA
"21359",2011-11-12,"WTMP",NA
"21360",2011-11-13,"WTMP",NA
"21361",2011-11-14,"WTMP",NA
"21362",2011-11-15,"WTMP",NA
"21363",2011-11-16,"WTMP",NA
"21364",2011-11-17,"WTMP",NA
"21365",2011-11-18,"WTMP",NA
"21366",2011-11-19,"WTMP",NA
"21367",2011-11-20,"WTMP",NA
"21368",2011-11-21,"WTMP",NA
"21369",2011-11-22,"WTMP",NA
"21370",2011-11-23,"WTMP",NA
"21371",2011-11-24,"WTMP",NA
"21372",2011-11-25,"WTMP",NA
"21373",2011-11-26,"WTMP",NA
"21374",2011-11-27,"WTMP",NA
"21375",2011-11-28,"WTMP",NA
"21376",2011-11-29,"WTMP",NA
"21377",2011-11-30,"WTMP",NA
"21378",2011-12-01,"WTMP",NA
"21379",2011-12-02,"WTMP",NA
"21380",2011-12-03,"WTMP",NA
"21381",2011-12-04,"WTMP",NA
"21382",2011-12-05,"WTMP",NA
"21383",2011-12-06,"WTMP",NA
"21384",2011-12-07,"WTMP",NA
"21385",2011-12-08,"WTMP",NA
"21386",2011-12-09,"WTMP",NA
"21387",2011-12-10,"WTMP",NA
"21388",2011-12-11,"WTMP",NA
"21389",2011-12-12,"WTMP",NA
"21390",2011-12-13,"WTMP",NA
"21391",2011-12-14,"WTMP",NA
"21392",2011-12-15,"WTMP",NA
"21393",2011-12-16,"WTMP",NA
"21394",2011-12-17,"WTMP",NA
"21395",2011-12-18,"WTMP",NA
"21396",2011-12-19,"WTMP",NA
"21397",2011-12-20,"WTMP",NA
"21398",2011-12-21,"WTMP",NA
"21399",2011-12-22,"WTMP",NA
"21400",2011-12-23,"WTMP",NA
"21401",2011-12-24,"WTMP",NA
"21402",2011-12-25,"WTMP",NA
"21403",2011-12-26,"WTMP",NA
"21404",2011-12-27,"WTMP",NA
"21405",2011-12-28,"WTMP",NA
"21406",2011-12-29,"WTMP",NA
"21407",2011-12-30,"WTMP",NA
"21408",2011-12-31,"WTMP",NA
"21409",2012-01-01,"WTMP",4.1
"21410",2012-01-02,"WTMP",3.8
"21411",2012-01-03,"WTMP",3.4
"21412",2012-01-04,"WTMP",3.4
"21413",2012-01-05,"WTMP",2.5
"21414",2012-01-06,"WTMP",3.1
"21415",2012-01-07,"WTMP",3.4
"21416",2012-01-08,"WTMP",3
"21417",2012-01-09,"WTMP",3.1
"21418",2012-01-10,"WTMP",2.9
"21419",2012-01-11,"WTMP",2.5
"21420",2012-01-12,"WTMP",1.6
"21421",2012-01-13,"WTMP",2.9
"21422",2012-01-14,"WTMP",2.8
"21423",2012-01-15,"WTMP",3
"21424",2012-01-16,"WTMP",3.3
"21425",2012-01-17,"WTMP",3.5
"21426",2012-01-18,"WTMP",3.1
"21427",2012-01-19,"WTMP",2.6
"21428",2012-01-20,"WTMP",3.2
"21429",2012-01-21,"WTMP",2.8
"21430",2012-01-22,"WTMP",2.5
"21431",2012-01-23,"WTMP",2.9
"21432",2012-01-24,"WTMP",2.8
"21433",2012-01-25,"WTMP",3.1
"21434",2012-01-26,"WTMP",2.8
"21435",2012-01-27,"WTMP",2.6
"21436",2012-01-28,"WTMP",2.5
"21437",2012-01-29,"WTMP",2.6
"21438",2012-01-30,"WTMP",2.8
"21439",2012-01-31,"WTMP",3.1
"21440",2012-02-01,"WTMP",2.9
"21441",2012-02-02,"WTMP",2.5
"21442",2012-02-03,"WTMP",2.1
"21443",2012-02-04,"WTMP",2.9
"21444",2012-02-05,"WTMP",2.8
"21445",2012-02-06,"WTMP",2.7
"21446",2012-02-07,"WTMP",2.6
"21447",2012-02-08,"WTMP",2.7
"21448",2012-02-09,"WTMP",2.7
"21449",2012-02-10,"WTMP",2.8
"21450",2012-02-11,"WTMP",2.7
"21451",2012-02-12,"WTMP",2.9
"21452",2012-02-13,"WTMP",2.8
"21453",2012-02-14,"WTMP",2.9
"21454",2012-02-15,"WTMP",2.6
"21455",2012-02-16,"WTMP",2.6
"21456",2012-02-17,"WTMP",2.5
"21457",2012-02-18,"WTMP",2.3
"21458",2012-02-19,"WTMP",2.6
"21459",2012-02-20,"WTMP",2.7
"21460",2012-02-21,"WTMP",2.8
"21461",2012-02-22,"WTMP",2.3
"21462",2012-02-23,"WTMP",2.6
"21463",2012-02-24,"WTMP",2.7
"21464",2012-02-25,"WTMP",2.6
"21465",2012-02-26,"WTMP",2.9
"21466",2012-02-27,"WTMP",3
"21467",2012-02-28,"WTMP",2.9
"21468",2012-02-29,"WTMP",2.9
"21469",2012-03-01,"WTMP",2.7
"21470",2012-03-02,"WTMP",2.8
"21471",2012-03-03,"WTMP",2.8
"21472",2012-03-04,"WTMP",3.2
"21473",2012-03-05,"WTMP",3.1
"21474",2012-03-06,"WTMP",2.8
"21475",2012-03-07,"WTMP",2.9
"21476",2012-03-08,"WTMP",2.7
"21477",2012-03-09,"WTMP",3
"21478",2012-03-10,"WTMP",3.1
"21479",2012-03-11,"WTMP",2.9
"21480",2012-03-12,"WTMP",2.7
"21481",2012-03-13,"WTMP",2.8
"21482",2012-03-14,"WTMP",3
"21483",2012-03-15,"WTMP",2.9
"21484",2012-03-16,"WTMP",2.9
"21485",2012-03-17,"WTMP",3
"21486",2012-03-18,"WTMP",3
"21487",2012-03-19,"WTMP",3
"21488",2012-03-20,"WTMP",3
"21489",2012-03-21,"WTMP",3
"21490",2012-03-22,"WTMP",NA
"21491",2012-03-23,"WTMP",3.1
"21492",2012-03-24,"WTMP",3.2
"21493",2012-03-25,"WTMP",3.3
"21494",2012-03-26,"WTMP",3.1
"21495",2012-03-27,"WTMP",3.1
"21496",2012-03-28,"WTMP",3.1
"21497",2012-03-29,"WTMP",3
"21498",2012-03-30,"WTMP",3
"21499",2012-03-31,"WTMP",3.1
"21500",2012-04-01,"WTMP",3.2
"21501",2012-04-02,"WTMP",3.4
"21502",2012-04-03,"WTMP",3.2
"21503",2012-04-04,"WTMP",2.9
"21504",2012-04-05,"WTMP",3
"21505",2012-04-06,"WTMP",3
"21506",2012-04-07,"WTMP",3.2
"21507",2012-04-08,"WTMP",3.2
"21508",2012-04-09,"WTMP",3.2
"21509",2012-04-10,"WTMP",3.2
"21510",2012-04-11,"WTMP",3.3
"21511",2012-04-12,"WTMP",3.5
"21512",2012-04-13,"WTMP",3.5
"21513",2012-04-14,"WTMP",3.3
"21514",2012-04-15,"WTMP",3.2
"21515",2012-04-16,"WTMP",3.2
"21516",2012-04-17,"WTMP",3.2
"21517",2012-04-18,"WTMP",3.1
"21518",2012-04-19,"WTMP",3.2
"21519",2012-04-20,"WTMP",3.3
"21520",2012-04-21,"WTMP",3.5
"21521",2012-04-22,"WTMP",3.3
"21522",2012-04-23,"WTMP",3.2
"21523",2012-04-24,"WTMP",3.3
"21524",2012-04-25,"WTMP",3.3
"21525",2012-04-26,"WTMP",3.4
"21526",2012-04-27,"WTMP",3.4
"21527",2012-04-28,"WTMP",3.4
"21528",2012-04-29,"WTMP",3.4
"21529",2012-04-30,"WTMP",3.7
"21530",2012-05-01,"WTMP",3.9
"21531",2012-05-02,"WTMP",3.8
"21532",2012-05-03,"WTMP",3.8
"21533",2012-05-04,"WTMP",3.7
"21534",2012-05-05,"WTMP",3.7
"21535",2012-05-06,"WTMP",3.5
"21536",2012-05-07,"WTMP",3.7
"21537",2012-05-08,"WTMP",4
"21538",2012-05-09,"WTMP",3.4
"21539",2012-05-10,"WTMP",3.4
"21540",2012-05-11,"WTMP",3.4
"21541",2012-05-12,"WTMP",3.5
"21542",2012-05-13,"WTMP",3.9
"21543",2012-05-14,"WTMP",3.7
"21544",2012-05-15,"WTMP",3.8
"21545",2012-05-16,"WTMP",3.7
"21546",2012-05-17,"WTMP",3.9
"21547",2012-05-18,"WTMP",3.5
"21548",2012-05-19,"WTMP",3.7
"21549",2012-05-20,"WTMP",3.8
"21550",2012-05-21,"WTMP",3.9
"21551",2012-05-22,"WTMP",3.9
"21552",2012-05-23,"WTMP",3.9
"21553",2012-05-24,"WTMP",4
"21554",2012-05-25,"WTMP",4.3
"21555",2012-05-26,"WTMP",4.4
"21556",2012-05-27,"WTMP",4.4
"21557",2012-05-28,"WTMP",3.8
"21558",2012-05-29,"WTMP",3.9
"21559",2012-05-30,"WTMP",4
"21560",2012-05-31,"WTMP",4
"21561",2012-06-01,"WTMP",4
"21562",2012-06-02,"WTMP",4.2
"21563",2012-06-03,"WTMP",4.3
"21564",2012-06-04,"WTMP",4
"21565",2012-06-05,"WTMP",4.6
"21566",2012-06-06,"WTMP",4.5
"21567",2012-06-07,"WTMP",4.4
"21568",2012-06-08,"WTMP",4.2
"21569",2012-06-09,"WTMP",4.5
"21570",2012-06-10,"WTMP",4.7
"21571",2012-06-11,"WTMP",4.1
"21572",2012-06-12,"WTMP",4.1
"21573",2012-06-13,"WTMP",5.1
"21574",2012-06-14,"WTMP",5.6
"21575",2012-06-15,"WTMP",5.4
"21576",2012-06-16,"WTMP",5.1
"21577",2012-06-17,"WTMP",5.2
"21578",2012-06-18,"WTMP",5.2
"21579",2012-06-19,"WTMP",5.1
"21580",2012-06-20,"WTMP",5.5
"21581",2012-06-21,"WTMP",6
"21582",2012-06-22,"WTMP",6.6
"21583",2012-06-23,"WTMP",5.2
"21584",2012-06-24,"WTMP",5.1
"21585",2012-06-25,"WTMP",4.9
"21586",2012-06-26,"WTMP",5.4
"21587",2012-06-27,"WTMP",6.2
"21588",2012-06-28,"WTMP",6.9
"21589",2012-06-29,"WTMP",5.7
"21590",2012-06-30,"WTMP",5
"21591",2012-07-01,"WTMP",5.1
"21592",2012-07-02,"WTMP",5.2
"21593",2012-07-03,"WTMP",4.9
"21594",2012-07-04,"WTMP",5.3
"21595",2012-07-05,"WTMP",5.3
"21596",2012-07-06,"WTMP",5.7
"21597",2012-07-07,"WTMP",5.3
"21598",2012-07-08,"WTMP",5.1
"21599",2012-07-09,"WTMP",5.4
"21600",2012-07-10,"WTMP",4.9
"21601",2012-07-11,"WTMP",5.1
"21602",2012-07-12,"WTMP",5.8
"21603",2012-07-13,"WTMP",5.7
"21604",2012-07-14,"WTMP",6.4
"21605",2012-07-15,"WTMP",6.7
"21606",2012-07-16,"WTMP",6
"21607",2012-07-17,"WTMP",7.1
"21608",2012-07-18,"WTMP",7.9
"21609",2012-07-19,"WTMP",8.3
"21610",2012-07-20,"WTMP",8.3
"21611",2012-07-21,"WTMP",5.6
"21612",2012-07-22,"WTMP",5.5
"21613",2012-07-23,"WTMP",5.6
"21614",2012-07-24,"WTMP",6.1
"21615",2012-07-25,"WTMP",6.5
"21616",2012-07-26,"WTMP",5.6
"21617",2012-07-27,"WTMP",7.1
"21618",2012-07-28,"WTMP",6.2
"21619",2012-07-29,"WTMP",5.6
"21620",2012-07-30,"WTMP",6.4
"21621",2012-07-31,"WTMP",6.2
"21622",2012-08-01,"WTMP",5.8
"21623",2012-08-02,"WTMP",6.2
"21624",2012-08-03,"WTMP",7.2
"21625",2012-08-04,"WTMP",7.2
"21626",2012-08-05,"WTMP",7.4
"21627",2012-08-06,"WTMP",7.7
"21628",2012-08-07,"WTMP",5.9
"21629",2012-08-08,"WTMP",6.5
"21630",2012-08-09,"WTMP",7.2
"21631",2012-08-10,"WTMP",6.9
"21632",2012-08-11,"WTMP",8.2
"21633",2012-08-12,"WTMP",7.5
"21634",2012-08-13,"WTMP",7.8
"21635",2012-08-14,"WTMP",7.6
"21636",2012-08-15,"WTMP",7.2
"21637",2012-08-16,"WTMP",6.6
"21638",2012-08-17,"WTMP",7.1
"21639",2012-08-18,"WTMP",6.4
"21640",2012-08-19,"WTMP",6.7
"21641",2012-08-20,"WTMP",7.8
"21642",2012-08-21,"WTMP",8.1
"21643",2012-08-22,"WTMP",7.4
"21644",2012-08-23,"WTMP",8.5
"21645",2012-08-24,"WTMP",8.1
"21646",2012-08-25,"WTMP",9.2
"21647",2012-08-26,"WTMP",9.5
"21648",2012-08-27,"WTMP",7.8
"21649",2012-08-28,"WTMP",8.3
"21650",2012-08-29,"WTMP",7.2
"21651",2012-08-30,"WTMP",6.6
"21652",2012-08-31,"WTMP",6.3
"21653",2012-09-01,"WTMP",6.5
"21654",2012-09-02,"WTMP",6.2
"21655",2012-09-03,"WTMP",7.9
"21656",2012-09-04,"WTMP",7.1
"21657",2012-09-05,"WTMP",7.3
"21658",2012-09-06,"WTMP",7.5
"21659",2012-09-07,"WTMP",7.2
"21660",2012-09-08,"WTMP",7.3
"21661",2012-09-09,"WTMP",7.3
"21662",2012-09-10,"WTMP",7.2
"21663",2012-09-11,"WTMP",6.9
"21664",2012-09-12,"WTMP",7.5
"21665",2012-09-13,"WTMP",7.6
"21666",2012-09-14,"WTMP",7.3
"21667",2012-09-15,"WTMP",7.4
"21668",2012-09-16,"WTMP",7.4
"21669",2012-09-17,"WTMP",7.5
"21670",2012-09-18,"WTMP",7
"21671",2012-09-19,"WTMP",7.4
"21672",2012-09-20,"WTMP",7.3
"21673",2012-09-21,"WTMP",7.4
"21674",2012-09-22,"WTMP",7.4
"21675",2012-09-23,"WTMP",7.5
"21676",2012-09-24,"WTMP",6.5
"21677",2012-09-25,"WTMP",5.7
"21678",2012-09-26,"WTMP",6.8
"21679",2012-09-27,"WTMP",6.9
"21680",2012-09-28,"WTMP",6.9
"21681",2012-09-29,"WTMP",6.9
"21682",2012-09-30,"WTMP",6.9
"21683",2012-10-01,"WTMP",7
"21684",2012-10-02,"WTMP",6.9
"21685",2012-10-03,"WTMP",NA
"21686",2012-10-04,"WTMP",6.8
"21687",2012-10-05,"WTMP",6.5
"21688",2012-10-06,"WTMP",6.6
"21689",2012-10-07,"WTMP",6.6
"21690",2012-10-08,"WTMP",6.6
"21691",2012-10-09,"WTMP",6.6
"21692",2012-10-10,"WTMP",6.7
"21693",2012-10-11,"WTMP",6.8
"21694",2012-10-12,"WTMP",6.8
"21695",2012-10-13,"WTMP",6.8
"21696",2012-10-14,"WTMP",6.8
"21697",2012-10-15,"WTMP",6.6
"21698",2012-10-16,"WTMP",6.5
"21699",2012-10-17,"WTMP",6.5
"21700",2012-10-18,"WTMP",6.5
"21701",2012-10-19,"WTMP",6.4
"21702",2012-10-20,"WTMP",6.5
"21703",2012-10-21,"WTMP",6.2
"21704",2012-10-22,"WTMP",6.2
"21705",2012-10-23,"WTMP",6.4
"21706",2012-10-24,"WTMP",6.5
"21707",2012-10-25,"WTMP",6.5
"21708",2012-10-26,"WTMP",6.4
"21709",2012-10-27,"WTMP",6.3
"21710",2012-10-28,"WTMP",6.2
"21711",2012-10-29,"WTMP",6.1
"21712",2012-10-30,"WTMP",5.8
"21713",2012-10-31,"WTMP",5.7
"21714",2012-11-01,"WTMP",5.7
"21715",2012-11-02,"WTMP",5.7
"21716",2012-11-03,"WTMP",NA
"21717",2012-11-04,"WTMP",5.4
"21718",2012-11-05,"WTMP",5.5
"21719",2012-11-06,"WTMP",5.3
"21720",2012-11-07,"WTMP",5.1
"21721",2012-11-08,"WTMP",5.2
"21722",2012-11-09,"WTMP",5.2
"21723",2012-11-10,"WTMP",5.3
"21724",2012-11-11,"WTMP",5.4
"21725",2012-11-12,"WTMP",5.4
"21726",2012-11-13,"WTMP",5.6
"21727",2012-11-14,"WTMP",5.4
"21728",2012-11-15,"WTMP",5.4
"21729",2012-11-16,"WTMP",5.7
"21730",2012-11-17,"WTMP",5.4
"21731",2012-11-18,"WTMP",5.5
"21732",2012-11-19,"WTMP",5.3
"21733",2012-11-20,"WTMP",5
"21734",2012-11-21,"WTMP",5.2
"21735",2012-11-22,"WTMP",5.2
"21736",2012-11-23,"WTMP",5
"21737",2012-11-24,"WTMP",5
"21738",2012-11-25,"WTMP",4.8
"21739",2012-11-26,"WTMP",5.4
"21740",2012-11-27,"WTMP",5.3
"21741",2012-11-28,"WTMP",4.7
"21742",2012-11-29,"WTMP",5
"21743",2012-11-30,"WTMP",4.7
"21744",2012-12-01,"WTMP",4.7
"21745",2012-12-02,"WTMP",5
"21746",2012-12-03,"WTMP",5.1
"21747",2012-12-04,"WTMP",5.2
"21748",2012-12-05,"WTMP",5.1
"21749",2012-12-06,"WTMP",5
"21750",2012-12-07,"WTMP",4.8
"21751",2012-12-08,"WTMP",4.3
"21752",2012-12-09,"WTMP",3.8
"21753",2012-12-10,"WTMP",4.1
"21754",2012-12-11,"WTMP",4.2
"21755",2012-12-12,"WTMP",4.5
"21756",2012-12-13,"WTMP",4.6
"21757",2012-12-14,"WTMP",4.5
"21758",2012-12-15,"WTMP",4.4
"21759",2012-12-16,"WTMP",3.9
"21760",2012-12-17,"WTMP",4.4
"21761",2012-12-18,"WTMP",4.4
"21762",2012-12-19,"WTMP",4.2
"21763",2012-12-20,"WTMP",4.5
"21764",2012-12-21,"WTMP",4.6
"21765",2012-12-22,"WTMP",4.6
"21766",2012-12-23,"WTMP",4.3
"21767",2012-12-24,"WTMP",4.2
"21768",2012-12-25,"WTMP",4.1
"21769",2012-12-26,"WTMP",4.2
"21770",2012-12-27,"WTMP",4
"21771",2012-12-28,"WTMP",3.9
"21772",2012-12-29,"WTMP",3.8
"21773",2012-12-30,"WTMP",4
"21774",2012-12-31,"WTMP",4
"21775",2013-01-01,"WTMP",3.7
"21776",2013-01-02,"WTMP",4.4
"21777",2013-01-03,"WTMP",4
"21778",2013-01-04,"WTMP",4.1
"21779",2013-01-05,"WTMP",3.9
"21780",2013-01-06,"WTMP",NA
"21781",2013-01-07,"WTMP",4.1
"21782",2013-01-08,"WTMP",3.9
"21783",2013-01-09,"WTMP",3.9
"21784",2013-01-10,"WTMP",4
"21785",2013-01-11,"WTMP",4
"21786",2013-01-12,"WTMP",4
"21787",2013-01-13,"WTMP",3.8
"21788",2013-01-14,"WTMP",3.6
"21789",2013-01-15,"WTMP",3.6
"21790",2013-01-16,"WTMP",3.6
"21791",2013-01-17,"WTMP",3.5
"21792",2013-01-18,"WTMP",3.6
"21793",2013-01-19,"WTMP",3.7
"21794",2013-01-20,"WTMP",3.7
"21795",2013-01-21,"WTMP",3.8
"21796",2013-01-22,"WTMP",3.6
"21797",2013-01-23,"WTMP",3.6
"21798",2013-01-24,"WTMP",3.6
"21799",2013-01-25,"WTMP",3.3
"21800",2013-01-26,"WTMP",3.5
"21801",2013-01-27,"WTMP",3.7
"21802",2013-01-28,"WTMP",3.4
"21803",2013-01-29,"WTMP",3.2
"21804",2013-01-30,"WTMP",2.9
"21805",2013-01-31,"WTMP",3
"21806",2013-02-01,"WTMP",3.1
"21807",2013-02-02,"WTMP",3.2
"21808",2013-02-03,"WTMP",3.1
"21809",2013-02-04,"WTMP",2.7
"21810",2013-02-05,"WTMP",2.9
"21811",2013-02-06,"WTMP",2.8
"21812",2013-02-07,"WTMP",2.8
"21813",2013-02-08,"WTMP",3
"21814",2013-02-09,"WTMP",3
"21815",2013-02-10,"WTMP",2.9
"21816",2013-02-11,"WTMP",2.9
"21817",2013-02-12,"WTMP",3
"21818",2013-02-13,"WTMP",3.1
"21819",2013-02-14,"WTMP",2.9
"21820",2013-02-15,"WTMP",2.8
"21821",2013-02-16,"WTMP",2.9
"21822",2013-02-17,"WTMP",2.6
"21823",2013-02-18,"WTMP",2.8
"21824",2013-02-19,"WTMP",2.9
"21825",2013-02-20,"WTMP",3.1
"21826",2013-02-21,"WTMP",3.1
"21827",2013-02-22,"WTMP",3.2
"21828",2013-02-23,"WTMP",3.2
"21829",2013-02-24,"WTMP",3.2
"21830",2013-02-25,"WTMP",3.2
"21831",2013-02-26,"WTMP",2.9
"21832",2013-02-27,"WTMP",2.8
"21833",2013-02-28,"WTMP",2.8
"21834",2013-03-01,"WTMP",2.9
"21835",2013-03-02,"WTMP",2.8
"21836",2013-03-03,"WTMP",2.3
"21837",2013-03-04,"WTMP",2.8
"21838",2013-03-05,"WTMP",3.1
"21839",2013-03-06,"WTMP",3.1
"21840",2013-03-07,"WTMP",3
"21841",2013-03-08,"WTMP",3
"21842",2013-03-09,"WTMP",3.1
"21843",2013-03-10,"WTMP",3.2
